200 32344
166 64 2
30 124 3
43 20 1
148 156 2
99 2 3
148 43 1
18 11 2
17 50 3
192 186 1
161 199 3
84 115 3
86 121 2
1 117 2
141 109 3
126 63 1
198 194 2
67 172 3
185 49 3
42 141 2
28 112 3
49 33 2
18 31 3
116 159 3
94 98 2
129 180 3
49 175 3
52 76 3
155 106 2
157 23 3
116 128 1
176 51 2
144 47 3
66 8 1
36 161 3
198 163 3
132 16 2
193 117 3
32 71 3
120 98 2
71 76 2
31 175 3
2 153 1
111 77 2
126 153 3
159 120 3
94 41 3
199 173 3
60 70 1
159 94 3
35 134 3
177 136 2
39 197 2
53 142 3
8 90 1
37 144 2
195 48 3
73 83 3
141 103 3
29 9 3
147 33 1
117 178 2
157 170 3
104 61 3
163 49 3
196 28 3
86 16 1
83 185 2
18 176 3
118 41 3
23 139 2
142 167 3
39 144 1
14 47 2
15 191 3
8 10 1
118 167 3
6 168 3
180 110 1
197 36 2
198 81 3
12 151 2
54 89 3
122 130 3
187 144 2
40 2 3
82 41 3
62 85 1
137 40 2
117 112 3
115 75 2
70 5 2
28 163 3
197 123 2
13 39 2
19 166 3
87 28 2
157 113 2
24 172 3
131 179 1
119 3 2
107 94 3
64 8 1
168 109 3
182 131 3
5 50 1
154 88 3
66 112 3
105 99 3
193 13 2
103 74 3
198 54 1
116 58 2
189 166 3
20 108 3
104 81 3
79 154 3
147 145 3
109 131 2
187 194 3
59 34 2
138 132 2
56 13 3
121 48 1
159 17 3
162 43 3
113 143 2
42 127 2
85 15 3
79 29 2
29 101 3
136 31 3
181 37 3
42 67 2
154 129 3
123 174 1
135 17 2
147 70 3
177 100 1
31 153 2
158 99 3
137 156 3
12 110 3
98 105 3
128 94 1
2 190 3
184 143 3
51 138 1
131 85 3
31 126 3
189 64 2
90 88 2
8 5 3
155 21 2
43 175 2
11 113 3
123 167 3
49 199 3
176 175 3
131 129 1
6 25 2
49 91 3
70 160 1
140 29 2
29 178 3
108 156 1
156 103 2
162 8 3
34 7 3
100 49 2
2 61 3
28 150 3
80 81 3
99 73 3
65 88 1
53 58 2
124 114 3
173 20 1
14 134 2
183 77 3
25 162 1
104 198 2
43 103 3
138 36 1
132 67 2
91 86 3
10 42 3
3 30 3
30 40 3
48 190 2
158 165 2
78 64 3
140 190 3
112 103 2
2 75 3
133 137 1
2 136 2
23 27 3
186 104 1
2 140 2
1 175 3
74 180 1
167 108 3
100 61 3
145 135 2
28 84 2
137 160 3
124 177 1
127 87 2
99 125 3
196 52 1
2 115 3
123 104 3
49 152 3
76 178 2
50 114 3
77 190 1
97 156 2
195 3 3
184 26 1
3 123 2
195 11 3
179 113 2
194 114 3
10 4 3
54 200 1
163 36 2
58 104 3
52 138 1
176 108 2
187 41 3
164 9 3
163 159 2
164 92 3
180 189 3
97 38 3
15 116 3
165 133 1
100 146 2
197 187 3
133 16 1
192 99 2
43 176 3
90 200 1
183 184 2
86 59 3
134 179 2
170 113 2
23 36 3
107 60 3
71 82 2
95 77 3
161 2 2
146 78 2
105 199 3
127 18 3
62 184 3
173 33 3
31 144 3
72 80 2
141 149 3
145 21 2
64 9 2
118 21 3
186 31 3
121 8 2
87 57 3
58 66 1
162 112 3
107 29 3
99 48 2
188 54 2
185 58 3
61 97 1
57 74 3
179 151 3
175 132 2
116 111 2
41 140 3
148 93 1
131 39 2
60 165 3
122 199 3
166 97 3
66 127 3
130 47 3
10 182 2
132 174 3
21 80 2
152 183 2
187 56 3
27 22 2
167 176 2
185 43 3
50 35 3
176 56 3
50 123 3
90 161 3
148 180 3
9 17 3
180 37 1
114 77 3
17 42 3
109 110 1
54 136 2
121 60 3
135 185 3
86 32 2
107 61 3
187 174 2
54 138 2
143 128 3
90 87 1
199 37 2
30 63 3
136 100 1
156 49 2
9 116 3
12 196 3
113 101 3
22 187 3
33 47 3
127 43 2
195 102 3
64 168 3
56 145 3
67 175 3
168 5 1
174 144 2
134 16 3
91 14 3
69 163 2
78 166 3
44 189 2
166 101 2
64 4 3
101 3 2
151 61 2
123 109 3
124 115 1
81 11 3
36 121 3
136 108 1
109 153 3
109 197 3
145 157 1
138 18 2
25 188 3
122 145 2
156 134 3
109 104 3
70 19 3
80 9 2
29 177 3
64 181 1
118 8 2
39 113 3
118 186 2
126 123 2
175 25 3
165 74 2
93 95 2
80 64 3
127 29 3
140 196 2
23 174 3
147 127 1
23 129 3
125 124 3
70 64 2
34 64 3
39 142 3
85 123 1
69 149 2
154 58 3
114 28 2
42 199 2
129 20 3
128 134 2
27 61 2
138 131 3
19 138 1
101 159 3
144 63 3
88 54 2
3 11 2
49 189 3
131 17 1
29 92 3
126 3 3
100 105 1
159 60 2
170 194 3
157 18 1
132 11 2
44 28 3
52 140 3
115 37 2
102 57 3
57 139 1
82 43 3
171 179 3
68 2 2
164 129 2
122 11 3
161 74 3
171 8 3
87 23 3
51 177 2
184 31 3
191 38 3
21 138 3
31 57 3
9 82 3
121 104 1
59 28 3
61 111 3
75 47 1
134 178 2
178 41 3
116 103 1
27 119 2
48 78 3
77 145 1
195 146 3
83 51 3
11 154 1
40 64 3
188 115 3
16 45 3
151 176 2
61 68 3
169 47 1
10 139 2
49 105 3
186 67 2
139 83 2
22 96 3
25 36 1
60 123 2
161 89 3
93 39 2
135 137 2
145 136 3
10 58 3
119 100 3
47 170 3
93 84 3
28 111 2
45 171 3
138 199 3
97 99 2
134 27 3
160 70 1
62 157 2
80 66 3
160 124 3
118 26 3
71 78 3
53 31 3
139 8 2
67 37 3
126 144 1
182 20 3
139 189 3
1 115 1
38 123 2
133 9 3
4 12 1
145 42 2
177 85 3
78 59 1
111 60 2
151 115 3
106 95 2
184 57 2
4 56 3
78 53 1
49 36 2
144 10 3
179 190 2
134 87 2
43 154 3
41 48 1
194 67 3
111 109 3
30 64 3
125 19 2
95 63 3
199 151 3
54 26 2
181 14 3
152 13 2
51 50 2
74 36 3
155 54 3
145 17 2
112 23 3
151 64 1
96 76 2
83 166 3
165 147 2
149 23 2
21 176 3
96 53 3
106 138 2
141 182 3
106 26 1
50 41 3
118 183 3
107 111 3
186 87 2
189 3 3
87 91 1
164 30 2
172 167 3
72 65 1
91 54 3
98 164 3
28 180 1
69 79 2
126 99 3
20 51 2
121 137 2
100 70 3
127 181 1
76 63 2
103 54 3
70 101 1
97 92 2
89 72 3
12 71 3
22 133 3
49 162 3
134 102 2
56 52 2
80 151 3
62 129 1
185 186 2
164 123 3
72 82 3
196 46 2
199 180 3
139 81 3
114 108 2
51 59 3
33 75 1
87 118 2
142 10 3
194 52 2
46 90 2
134 138 3
165 138 1
120 184 2
107 168 3
145 107 3
69 60 3
62 15 3
86 122 2
190 83 2
199 169 3
15 168 2
172 166 2
41 21 3
162 157 3
131 88 2
32 65 3
71 139 1
194 58 2
163 167 3
119 101 1
19 124 2
151 40 3
169 52 1
126 95 2
76 170 3
2 96 1
186 37 2
76 117 3
197 49 1
94 135 3
145 133 3
188 131 1
59 65 2
131 122 3
130 159 3
48 185 2
14 53 3
142 164 1
87 62 3
46 18 3
136 103 3
188 99 3
149 78 3
139 67 1
196 164 2
107 96 3
70 15 1
108 64 2
163 25 3
175 121 1
170 164 3
32 91 3
96 160 1
125 12 2
156 43 3
104 132 1
36 7 3
186 17 3
44 120 2
43 108 3
108 15 3
37 85 2
199 110 3
62 149 3
77 39 3
158 200 2
110 97 3
64 153 2
134 116 2
175 130 3
191 154 2
57 165 2
180 11 3
147 200 1
189 179 2
121 93 3
187 130 3
74 179 2
165 168 3
72 62 3
53 63 2
170 143 3
113 133 3
67 152 2
192 59 3
40 18 3
130 33 2
42 31 3
3 170 1
132 173 2
126 114 3
59 186 1
189 65 2
59 21 3
141 110 3
141 86 3
138 178 3
66 44 1
27 26 2
147 155 3
39 59 2
61 83 2
20 97 3
186 121 1
188 25 3
34 90 3
194 27 1
118 92 2
106 127 3
93 119 3
52 137 3
21 10 3
2 152 1
139 59 2
21 110 3
186 14 2
95 137 2
73 18 3
109 85 1
186 131 2
97 166 3
54 20 1
150 39 2
112 19 3
143 177 1
93 149 2
50 192 3
57 56 1
19 43 2
117 3 3
74 53 1
80 24 3
198 84 3
8 161 2
176 19 2
153 28 3
80 117 2
32 78 3
15 117 3
162 177 2
90 111 2
198 48 3
138 125 2
101 80 2
135 107 3
116 170 1
118 91 3
185 108 3
127 78 3
28 36 2
148 174 3
57 79 1
88 25 2
156 16 3
124 117 1
199 200 2
126 150 3
147 146 2
184 162 2
164 149 3
42 25 1
47 86 2
86 63 3
54 144 3
87 169 3
185 37 3
144 85 2
22 79 2
46 54 3
32 67 1
121 177 2
85 177 3
92 178 1
135 37 3
127 73 3
170 180 1
196 187 2
70 85 3
123 40 1
80 132 2
195 9 3
169 141 1
175 67 3
76 104 3
68 17 3
143 68 2
99 18 3
106 103 2
125 66 3
56 33 3
7 31 3
137 50 2
92 168 3
127 194 1
189 145 3
171 141 3
108 112 1
68 119 2
75 77 3
95 150 1
194 41 3
162 119 3
128 149 3
12 86 2
190 2 3
132 79 3
193 56 2
35 48 3
6 105 1
128 198 2
115 7 3
83 118 3
85 12 3
146 79 3
89 175 1
132 183 2
42 36 3
80 130 2
194 42 3
187 162 3
76 192 3
48 164 2
19 53 3
149 98 2
148 41 2
27 52 3
6 149 2
144 120 2
68 36 3
66 198 1
137 67 2
22 31 3
60 105 1
108 166 2
164 185 3
199 67 1
20 133 2
142 180 3
159 30 1
77 170 2
50 128 3
175 46 1
129 84 2
117 180 3
193 115 1
154 156 2
130 129 3
32 9 1
170 75 2
152 142 3
96 2 1
112 27 3
2 51 3
122 29 3
122 54 2
146 43 3
193 102 1
61 139 3
11 84 3
21 181 2
52 53 2
81 130 3
40 169 2
135 142 3
125 4 3
28 126 3
15 155 2
154 12 3
53 159 1
91 125 2
165 134 3
117 194 2
173 91 3
89 28 3
2 77 1
63 194 2
62 83 3
179 136 2
16 153 2
31 12 3
197 182 2
53 118 2
124 23 3
54 108 2
194 164 2
10 38 3
1 11 1
58 35 2
151 175 3
12 190 1
59 39 2
82 165 3
105 4 1
105 80 2
186 45 3
12 179 1
143 28 3
63 93 3
67 97 3
11 23 3
62 141 3
95 121 1
153 140 2
162 169 3
182 143 1
141 184 2
43 77 3
127 115 1
162 79 2
116 121 3
192 74 2
122 162 3
86 192 3
197 74 1
123 59 2
38 11 3
165 66 1
77 116 2
142 157 3
120 173 2
25 184 2
1 65 3
13 14 1
34 152 3
136 38 3
66 122 1
159 162 2
136 5 3
5 63 1
51 142 3
129 150 3
188 100 1
76 102 3
54 164 3
137 200 1
71 188 3
147 65 3
13 86 3
46 180 2
122 57 3
147 182 2
10 126 2
188 135 3
62 150 2
130 7 2
90 112 3
72 161 3
143 5 2
72 88 3
115 160 1
186 33 2
69 66 3
66 33 3
168 16 2
41 50 3
13 25 1
134 6 2
173 35 3
178 4 1
108 134 2
34 166 3
177 152 2
138 148 2
143 86 3
13 131 1
34 23 2
132 66 3
30 122 2
159 5 2
117 26 3
185 91 2
36 119 2
74 135 3
120 29 2
118 93 3
110 117 3
158 26 1
146 168 2
103 150 3
186 26 3
22 148 2
75 112 3
75 184 1
82 183 2
95 132 3
128 124 3
87 146 2
165 47 3
73 6 3
172 9 3
46 48 3
99 79 2
78 146 2
188 93 3
10 85 3
33 155 2
100 143 3
56 106 3
87 68 2
127 192 3
50 194 3
34 37 3
91 116 3
17 25 3
145 88 2
131 83 3
174 105 1
143 150 2
178 89 3
52 88 1
47 166 2
171 74 3
157 35 3
182 176 2
145 64 3
73 3 3
129 50 2
46 30 3
130 19 2
22 66 2
138 16 3
85 7 1
119 126 2
124 163 3
172 93 1
103 82 3
24 54 3
161 160 1
155 123 3
9 11 3
59 83 2
63 187 3
156 194 3
90 42 3
175 8 2
152 93 3
192 126 2
53 37 2
67 14 3
84 181 1
18 137 2
88 158 3
137 91 2
194 152 2
138 163 3
149 102 1
98 149 2
162 122 3
131 143 2
115 32 2
3 164 3
161 200 1
90 93 2
25 71 3
25 108 2
120 135 3
143 64 3
60 108 2
59 188 2
37 195 3
145 97 3
61 175 2
167 111 3
59 147 1
188 85 2
34 186 3
197 143 1
152 68 3
148 198 3
60 32 1
152 26 2
66 6 3
174 53 3
111 74 2
12 145 3
172 125 3
193 122 3
97 67 3
41 66 3
78 42 2
83 90 3
103 23 2
32 123 2
99 78 3
112 85 3
148 196 2
8 116 3
191 193 2
48 130 2
154 176 3
144 135 2
85 197 2
83 40 3
157 14 2
102 131 2
80 110 3
17 177 1
42 161 2
191 185 3
123 28 1
30 56 2
180 100 3
24 153 3
186 145 2
135 70 3
111 150 3
42 26 2
115 40 3
135 198 2
112 42 2
4 24 3
193 59 3
196 109 2
175 36 3
197 186 2
12 187 2
154 145 3
114 49 2
172 10 3
77 167 3
161 130 1
38 23 2
130 94 3
19 12 2
60 161 2
178 198 3
87 90 1
30 117 2
143 99 3
170 106 1
131 60 2
171 43 3
53 41 1
98 94 2
13 200 3
107 125 2
140 15 3
109 139 3
168 42 1
132 137 2
132 117 3
26 116 1
81 72 3
164 26 3
87 173 1
145 66 3
185 101 3
87 110 2
133 143 2
179 195 3
198 45 3
154 56 2
136 185 3
146 70 2
130 108 2
24 66 3
136 69 1
134 143 2
93 61 3
21 125 1
56 180 2
34 75 3
167 141 3
15 173 2
52 120 3
156 159 1
50 37 2
92 141 3
130 112 2
33 88 2
110 165 3
77 177 3
129 174 2
115 169 3
143 54 1
179 60 2
73 182 3
169 150 1
41 193 3
100 191 3
126 67 2
139 143 2
190 75 3
163 176 1
182 68 2
162 133 3
104 77 3
153 33 2
68 76 3
184 173 1
12 100 2
68 187 3
52 80 1
27 15 3
71 131 3
123 142 2
60 111 2
176 74 3
77 55 1
107 140 2
183 147 3
57 161 3
98 32 2
31 22 3
138 93 3
2 128 2
22 147 3
66 119 2
99 68 3
110 85 3
58 163 3
154 70 2
93 65 3
106 86 3
141 13 2
44 41 3
154 97 3
72 131 2
74 19 3
58 6 3
63 52 3
19 197 3
141 133 2
90 134 3
119 107 3
25 123 3
104 91 2
100 122 3
29 143 2
72 117 3
94 166 3
36 187 2
3 162 2
99 116 3
128 139 3
69 112 2
59 88 3
14 118 1
73 71 2
197 32 3
126 53 2
132 124 2
192 168 3
77 99 1
26 14 2
177 87 3
177 105 1
59 72 2
199 43 3
92 153 3
195 58 3
114 117 3
178 179 3
110 24 3
76 68 3
133 187 2
122 12 3
152 4 3
196 145 2
72 75 2
119 109 3
167 195 3
199 73 3
188 16 3
113 135 3
130 191 2
90 96 3
182 178 2
56 170 3
70 145 3
47 168 1
3 173 2
191 49 3
69 13 1
141 50 3
46 59 3
197 134 2
10 21 3
158 188 3
16 188 3
71 96 2
37 89 3
168 69 2
168 135 2
131 51 3
191 83 1
92 194 2
45 111 3
160 97 2
64 56 2
186 79 3
187 21 3
128 176 2
5 99 3
35 182 1
35 28 2
179 57 3
54 187 1
106 50 2
185 99 3
160 175 2
34 42 2
123 114 3
54 172 2
58 36 3
135 141 3
45 62 1
123 30 2
71 52 3
41 110 1
131 32 2
41 106 3
129 75 1
116 140 2
104 15 3
162 194 3
187 16 2
10 20 3
135 111 1
73 76 3
9 41 3
76 41 1
186 5 2
161 70 3
132 21 1
159 87 3
64 121 3
180 77 3
118 181 3
56 177 3
146 14 1
105 127 3
142 124 3
14 42 3
73 162 2
171 18 3
85 108 1
108 54 2
166 194 3
92 197 1
63 164 2
91 159 3
16 21 3
7 112 2
91 153 3
64 77 3
113 76 2
45 142 3
14 152 1
153 177 2
182 15 3
82 31 1
64 91 2
26 15 3
76 168 1
165 166 2
106 118 3
109 2 3
109 171 2
98 144 3
48 81 3
71 163 3
141 152 3
70 83 1
98 132 3
101 48 3
1 42 1
110 183 2
143 45 3
31 62 3
49 67 3
80 142 3
160 58 3
189 190 3
5 36 3
151 45 3
194 29 3
116 185 3
48 29 1
80 14 3
75 114 3
142 166 1
189 32 3
76 94 3
131 176 1
102 40 2
182 114 3
64 109 3
86 186 2
135 41 3
62 159 1
81 152 2
141 40 3
24 21 1
137 153 2
36 90 3
97 87 3
97 84 2
59 195 3
136 139 2
157 50 2
56 93 3
171 135 1
48 111 2
58 193 3
83 78 2
188 81 2
131 116 3
11 142 2
69 141 2
177 21 3
159 42 2
139 86 2
197 133 3
97 136 1
5 19 2
119 4 3
181 12 2
58 128 2
144 138 3
2 59 3
34 2 3
70 139 3
162 27 3
173 154 2
187 155 3
3 115 1
171 26 3
69 23 3
98 27 3
157 135 2
153 17 3
50 79 3
125 32 3
59 16 3
171 58 1
31 122 2
97 80 3
168 148 2
118 7 2
2 110 3
29 191 1
148 84 2
145 71 3
119 160 2
194 176 2
44 173 3
179 39 3
46 125 3
22 197 3
140 137 1
133 109 2
62 156 3
54 36 2
101 181 3
142 163 3
81 138 1
58 106 2
4 158 3
49 119 2
25 35 3
17 173 3
175 85 3
126 21 2
187 118 3
147 69 2
72 43 3
199 22 3
146 67 1
119 120 2
135 192 3
143 176 3
127 118 2
141 138 3
3 99 2
141 29 2
127 38 3
78 121 1
146 62 3
37 4 3
114 126 3
11 89 2
79 101 3
49 56 1
46 27 2
31 95 3
114 169 3
100 127 2
106 38 3
177 32 1
130 144 2
92 128 3
161 98 2
132 120 2
63 97 3
129 15 1
94 10 2
130 101 3
25 51 3
60 38 2
187 99 3
52 24 1
188 65 2
2 67 3
7 110 2
5 73 2
152 90 3
135 61 1
97 103 2
10 157 3
176 67 2
108 36 3
170 92 3
9 187 1
198 14 2
43 24 3
167 34 2
162 154 3
170 67 3
169 109 1
170 35 3
174 4 3
67 143 2
91 22 2
23 161 3
122 136 1
152 42 2
190 73 3
135 138 2
34 167 2
83 6 3
131 106 3
107 141 3
79 187 3
64 129 1
78 200 2
121 85 3
31 98 3
173 89 2
49 41 3
151 62 1
107 117 2
50 34 3
73 165 3
94 155 2
150 107 3
163 19 2
45 148 3
29 21 3
78 41 1
174 133 2
116 196 3
75 137 1
127 85 2
37 74 3
175 19 1
181 6 3
193 32 3
124 181 1
49 48 2
140 62 3
9 155 1
167 172 3
121 169 3
88 81 1
71 7 2
131 162 3
44 96 2
31 155 3
176 168 3
163 125 3
21 135 3
122 120 3
100 87 1
86 102 3
160 57 3
151 165 1
21 118 3
159 181 3
98 96 3
163 141 2
137 195 3
168 4 2
21 89 2
122 112 3
24 57 1
194 192 3
136 36 3
12 41 1
34 74 2
176 178 3
34 44 1
5 97 3
34 81 3
107 47 1
56 30 2
95 179 3
122 157 3
69 96 2
50 54 3
35 169 1
143 98 2
184 134 3
186 171 3
9 99 2
187 29 3
164 13 2
1 120 2
106 90 3
17 129 1
89 101 2
179 117 3
125 101 1
14 139 2
39 32 3
104 186 1
84 53 2
8 131 3
173 67 2
137 39 2
73 130 3
90 158 1
64 29 2
162 152 3
34 174 1
180 29 2
46 181 3
126 200 1
135 7 2
128 4 3
168 154 1
33 53 2
137 158 3
192 75 3
153 20 3
152 190 3
177 200 1
74 39 2
41 74 3
60 149 3
138 103 2
111 160 3
148 159 2
66 10 2
116 66 3
101 186 1
112 10 3
108 94 3
132 36 1
187 5 2
9 27 3
16 123 2
95 163 3
67 103 3
16 177 2
116 130 2
28 9 3
187 71 3
179 68 2
23 134 3
71 108 1
88 42 2
51 58 3
82 138 1
167 112 2
47 152 3
85 23 1
65 86 2
190 194 3
119 36 2
70 42 2
123 24 3
39 92 2
103 13 3
96 9 3
124 126 1
174 73 3
139 173 3
173 40 3
89 97 3
83 199 3
74 72 2
37 170 2
127 51 3
174 128 1
19 135 3
99 191 3
104 157 1
37 53 2
153 11 3
74 148 3
176 41 2
36 108 3
165 170 2
180 131 2
158 146 3
114 63 1
170 71 3
85 46 3
127 60 1
77 176 2
34 192 3
51 14 3
78 11 2
102 74 3
192 109 2
180 168 3
175 188 3
172 143 2
53 144 2
93 103 3
87 21 1
51 168 2
52 119 3
54 195 3
134 117 3
132 185 3
186 63 3
7 23 2
170 190 3
85 41 3
193 22 3
43 12 3
89 7 1
154 104 2
119 174 3
182 193 3
113 81 2
117 20 3
154 142 1
5 163 2
53 32 3
79 19 2
152 177 2
60 106 3
46 116 1
71 50 2
192 18 3
187 9 1
24 100 2
198 105 3
182 7 1
89 104 2
176 110 3
100 51 3
29 164 2
70 169 3
57 22 1
48 68 3
107 33 3
148 80 1
122 178 2
167 171 3
102 103 1
186 88 2
63 170 3
72 121 1
144 133 2
76 125 3
133 68 1
52 18 2
148 31 3
110 62 2
117 16 3
189 19 3
106 57 1
34 145 2
19 169 3
58 83 3
108 149 3
29 114 3
112 51 3
61 41 2
169 123 3
35 119 2
117 39 2
133 19 3
139 122 2
184 166 3
111 166 3
171 11 1
116 160 3
154 62 3
17 169 2
57 113 2
188 156 3
98 136 3
46 139 2
63 45 3
20 61 1
60 90 2
33 168 3
104 24 1
164 44 2
51 46 3
111 13 1
158 116 2
163 40 3
125 141 3
165 72 2
149 168 3
112 132 1
25 167 2
28 48 3
197 200 1
34 53 2
186 143 3
180 65 1
50 177 3
199 178 3
150 33 1
62 26 2
53 141 3
141 91 2
168 37 3
51 126 3
153 95 2
20 86 3
39 96 3
31 37 2
136 114 2
109 165 3
88 114 3
155 180 2
89 172 3
72 66 2
121 179 2
85 34 3
176 82 3
119 13 2
66 101 3
154 19 1
120 13 2
183 56 3
146 20 3
119 8 2
59 178 3
194 83 3
174 55 2
100 76 3
78 38 1
52 41 2
86 23 3
68 23 1
38 152 2
182 77 3
44 128 2
132 162 2
125 90 3
5 31 1
48 153 2
24 161 3
198 61 2
96 117 3
127 178 3
57 158 1
109 60 2
17 35 3
164 103 1
1 4 2
178 3 3
51 198 2
42 151 3
152 100 3
153 111 1
182 54 3
95 119 3
198 91 1
195 86 3
14 63 3
80 138 1
8 165 3
177 66 3
39 147 3
144 163 3
143 159 3
82 119 2
19 55 3
20 39 3
133 190 2
94 120 2
38 191 3
148 98 1
60 178 2
191 197 3
49 5 3
146 5 2
166 163 3
190 105 1
192 147 2
25 81 3
119 130 2
147 12 2
100 179 3
14 78 2
38 55 2
114 139 3
63 31 2
93 38 3
73 127 3
112 49 1
192 152 2
157 169 3
10 137 1
116 157 2
117 113 3
28 25 1
90 152 3
180 75 3
101 36 1
184 151 2
159 88 3
74 38 3
84 20 2
95 53 3
44 160 1
30 71 2
25 150 3
39 123 3
83 59 2
95 99 3
40 72 3
175 199 2
38 91 3
14 176 1
97 18 3
104 179 3
171 41 2
181 51 2
91 112 3
188 94 3
57 62 2
129 61 3
80 153 1
123 69 2
30 67 3
58 31 3
137 77 2
105 106 3
76 18 1
161 133 3
82 77 3
118 16 3
49 4 2
48 40 3
80 30 2
80 13 2
66 171 3
77 142 1
142 189 2
4 150 3
69 105 3
134 104 2
168 32 3
95 18 1
40 56 2
110 10 3
115 135 2
1 90 2
186 49 3
176 22 1
114 12 2
188 189 3
27 8 1
59 99 3
159 93 3
55 92 1
78 43 2
118 83 3
138 142 3
99 157 2
179 28 3
6 164 1
92 12 3
1 19 3
138 95 3
108 174 3
55 155 3
10 151 3
152 160 2
197 145 3
180 179 1
24 98 3
3 195 3
180 126 1
49 57 2
124 142 3
71 185 2
167 148 2
66 99 3
179 66 2
199 198 2
197 100 3
83 151 2
40 38 2
95 172 3
96 185 2
52 44 2
81 185 3
1 47 1
118 139 2
123 140 3
156 168 1
134 11 3
72 146 3
139 43 2
57 95 3
27 162 3
123 193 1
185 197 2
107 164 3
59 177 2
7 121 2
95 193 3
3 57 2
81 113 2
97 161 3
151 198 3
89 52 2
28 191 3
152 89 3
41 88 3
115 171 3
159 195 1
135 157 2
18 177 3
104 59 1
82 90 3
18 13 3
91 12 3
187 108 3
125 150 3
120 42 1
105 70 2
194 138 3
123 53 2
49 87 2
9 196 3
45 7 3
183 199 2
147 36 3
17 3 2
147 141 2
41 29 3
188 107 1
41 86 2
199 49 3
2 78 2
51 154 2
61 190 3
194 149 1
182 91 2
15 60 3
165 88 2
176 86 2
123 145 3
137 199 3
83 177 2
142 34 3
103 26 2
136 54 2
184 67 3
119 42 2
94 116 3
178 119 3
22 173 1
62 104 2
55 161 3
74 46 3
192 56 2
112 118 3
184 42 3
182 164 2
109 12 3
127 63 1
110 192 3
182 70 3
90 197 2
110 23 2
82 51 3
116 74 2
129 35 2
132 115 3
167 130 3
186 156 3
130 145 3
47 31 1
113 161 2
92 76 3
75 22 3
198 87 2
43 26 3
49 6 1
13 113 3
67 128 3
140 110 3
27 123 3
125 172 3
175 9 2
137 88 2
7 122 3
8 58 3
174 112 2
172 150 3
101 167 1
126 22 2
75 193 3
4 133 1
6 155 2
66 121 3
139 23 2
63 10 2
13 96 3
12 78 2
93 182 2
89 75 3
118 169 3
134 187 2
189 59 3
33 147 1
137 63 2
98 68 3
13 98 2
43 61 3
62 24 3
152 25 2
6 126 3
171 64 3
193 180 2
196 199 2
24 86 3
198 80 2
139 45 3
144 31 3
71 180 1
32 115 2
9 161 3
78 40 3
20 49 2
13 150 3
173 70 1
10 185 2
112 86 3
73 186 1
20 103 2
36 156 3
23 193 1
98 181 3
174 5 3
123 199 1
199 4 3
24 23 3
60 150 1
187 14 2
186 61 3
159 50 3
191 125 2
149 145 3
64 154 1
119 44 2
119 131 3
2 170 1
14 96 3
89 194 3
100 90 1
26 3 2
69 68 3
1 92 1
21 13 3
92 139 3
74 200 1
163 41 3
125 156 3
139 84 2
173 50 3
142 138 3
187 20 2
84 97 2
11 136 3
183 36 2
164 153 2
48 104 3
68 80 3
40 25 2
25 101 3
43 157 1
132 199 2
128 73 3
9 194 1
55 111 2
163 193 3
136 24 3
8 29 2
108 200 3
141 158 1
142 2 2
146 18 3
126 26 3
174 175 3
32 21 3
56 57 1
184 51 2
174 124 3
36 18 2
168 17 2
148 172 3
162 131 3
51 143 2
169 124 3
114 99 1
155 52 2
195 40 3
100 181 2
62 18 3
99 23 3
69 185 1
82 106 3
134 39 3
172 160 2
143 145 2
36 57 3
111 130 1
192 91 2
22 159 3
25 166 1
192 90 2
141 179 3
58 88 1
65 30 2
165 148 3
52 43 2
63 54 2
121 160 3
192 178 2
193 178 2
122 110 3
165 105 3
2 181 3
161 47 3
104 34 3
180 193 2
56 55 3
167 76 1
163 33 3
99 118 3
16 84 1
133 128 2
197 149 3
160 163 2
85 86 3
146 85 3
133 132 3
113 59 3
20 105 3
105 156 2
57 116 2
86 94 3
133 43 2
20 169 3
113 63 3
95 75 3
170 182 3
4 170 3
28 70 1
196 53 2
174 85 3
72 41 2
23 30 3
119 178 3
87 190 1
79 45 2
116 156 3
172 177 2
66 197 2
39 17 3
100 25 1
151 187 2
95 174 3
185 119 1
124 123 2
115 67 3
184 130 1
189 10 3
120 113 3
187 48 1
12 70 2
63 161 3
29 81 1
75 60 2
158 108 3
145 195 2
5 190 2
101 174 3
109 80 2
103 153 3
64 83 3
92 115 3
122 183 3
48 13 3
111 45 3
144 97 2
87 105 3
64 27 3
7 37 2
189 197 3
91 92 1
175 171 3
149 68 3
171 99 1
193 160 3
2 66 3
154 64 1
120 133 3
148 142 3
47 114 1
159 112 2
143 135 3
97 183 1
57 149 3
126 195 3
178 37 2
86 97 3
149 179 3
123 35 1
135 33 2
155 108 3
8 76 3
40 50 3
30 147 3
57 105 2
8 169 2
95 191 3
170 133 2
10 122 2
173 58 3
78 88 2
33 3 3
7 159 3
96 82 2
175 138 3
193 120 3
72 48 1
1 119 2
33 196 3
84 198 3
60 89 2
47 88 3
158 186 1
99 167 3
110 161 3
1 199 1
129 60 2
75 132 3
192 81 3
4 149 2
31 20 3
152 88 1
155 75 2
169 140 3
178 115 2
71 133 2
174 106 3
61 73 2
156 46 2
128 19 3
103 127 2
9 85 2
174 10 3
62 181 1
5 200 2
15 150 3
177 160 1
130 43 2
127 129 3
147 124 1
3 131 2
179 109 3
111 199 3
181 5 3
9 164 3
120 35 3
104 9 2
