500 214600
434 269 2
111 221 3
318 39 3
436 4 2
94 345 3
141 405 3
44 394 2
5 166 3
246 305 3
175 431 2
253 96 3
171 179 2
356 284 2
316 345 3
20 127 3
32 317 2
459 57 3
432 376 2
335 423 3
405 252 3
354 338 3
117 359 2
266 130 3
52 125 3
251 481 2
143 476 3
229 268 2
336 388 2
435 450 3
21 263 1
65 281 2
180 433 3
313 90 3
283 380 3
481 465 3
468 184 3
29 371 2
115 367 3
112 159 1
405 199 3
177 267 3
499 107 2
242 15 2
111 302 3
252 259 3
414 23 3
418 145 3
135 134 1
80 236 2
169 116 3
168 104 1
210 184 3
232 464 3
225 359 1
147 347 2
57 121 3
447 379 1
18 448 2
291 388 3
155 170 1
310 427 3
448 339 3
308 432 1
302 212 2
310 190 3
495 261 3
228 309 2
175 280 3
298 442 3
235 282 2
435 163 3
365 418 2
479 178 3
76 303 3
243 242 1
201 207 3
293 3 3
292 300 3
35 367 2
295 289 3
232 163 3
358 266 2
398 97 3
120 450 1
498 347 2
432 21 3
330 473 3
349 82 3
331 285 3
187 443 1
397 84 2
477 240 3
238 195 3
112 418 3
14 211 3
195 386 1
50 389 3
479 481 3
181 458 2
58 462 2
14 160 3
201 24 3
44 205 2
477 390 3
178 35 2
148 130 3
283 323 3
208 482 1
384 121 3
227 128 3
128 313 2
241 452 2
168 412 3
408 132 3
326 210 2
356 493 3
35 413 3
246 412 3
407 302 3
98 411 3
414 482 2
437 441 3
252 245 2
40 211 2
440 107 3
20 362 1
348 317 2
490 219 3
437 186 3
96 181 2
168 172 3
254 164 2
474 21 3
101 340 3
486 409 1
382 483 3
168 62 3
244 24 1
262 126 3
9 319 3
318 68 2
422 177 3
478 181 3
160 218 1
92 290 2
474 180 3
287 58 1
291 325 2
57 491 3
478 468 1
454 355 3
396 193 3
270 259 1
130 454 3
374 352 3
33 353 2
346 112 2
359 240 3
291 366 1
330 279 2
369 466 3
439 241 3
290 460 2
415 303 3
254 20 1
62 436 3
456 426 3
20 143 1
387 152 2
482 182 3
426 129 3
133 391 2
428 17 3
464 185 2
496 402 3
15 430 3
435 32 1
369 150 2
174 202 3
51 367 2
364 392 2
395 427 3
435 246 2
245 371 2
356 33 3
260 265 3
123 307 2
71 380 3
306 309 3
255 462 3
112 401 3
194 32 1
379 408 3
361 339 3
337 228 3
155 485 2
403 60 3
142 23 1
278 58 3
466 231 3
60 322 2
276 357 3
464 195 3
142 351 2
229 383 3
414 47 3
267 182 2
8 106 2
378 261 3
495 310 3
315 332 2
170 112 3
389 326 2
342 411 2
474 353 3
472 52 2
164 446 2
41 285 3
496 263 2
448 105 2
43 246 3
271 151 1
227 246 2
357 302 3
138 428 1
324 317 2
103 465 3
426 340 2
377 446 2
279 445 3
66 239 3
408 420 2
372 108 3
188 356 1
31 362 2
223 434 3
329 132 1
12 145 2
204 201 3
55 309 1
349 273 3
42 491 3
175 380 2
212 485 2
4 20 3
41 321 1
310 396 2
377 403 3
428 374 1
452 366 3
289 409 3
232 116 1
429 371 2
339 364 3
162 395 1
377 337 3
108 133 3
423 187 3
299 416 2
289 61 3
96 156 3
391 437 2
51 417 3
444 211 2
482 399 3
394 479 3
148 231 1
213 71 2
53 142 3
391 344 2
371 232 2
471 259 3
289 368 1
446 437 3
279 375 3
177 472 3
314 224 3
23 314 3
381 315 1
390 248 2
293 468 3
345 204 3
57 323 3
147 440 3
393 409 2
175 162 2
354 6 3
347 63 1
343 294 2
263 410 3
177 205 1
434 241 2
479 259 3
248 301 1
381 67 2
264 129 3
324 322 1
98 32 2
139 440 3
475 310 3
10 288 2
230 370 3
101 491 3
374 476 3
412 224 3
15 389 2
266 365 3
311 365 3
29 347 3
296 254 2
266 189 3
343 84 1
199 496 2
182 123 3
421 175 3
298 492 2
197 178 3
490 68 2
183 34 3
429 455 3
225 428 1
98 440 3
154 65 3
346 389 2
28 367 2
80 179 3
260 190 1
66 350 2
296 496 3
312 250 3
62 433 2
221 371 3
392 490 1
238 270 2
151 13 3
415 133 1
344 445 2
351 497 3
322 222 1
205 28 2
187 93 3
445 477 3
238 314 2
365 347 3
415 352 2
332 361 2
431 195 3
346 309 2
360 429 2
30 380 3
62 450 1
206 77 3
162 427 3
124 480 3
370 326 3
88 221 3
416 136 1
4 388 3
147 467 3
260 411 1
26 65 3
47 290 3
448 130 1
490 263 3
430 155 3
277 128 1
94 368 2
127 245 3
222 203 1
57 337 2
278 87 3
140 257 2
99 492 2
423 494 3
303 92 1
110 313 3
281 133 3
11 139 3
19 422 2
57 335 3
197 29 3
165 64 3
262 247 3
392 263 1
135 433 2
459 176 3
54 201 2
469 475 3
297 471 3
44 159 1
147 310 2
62 299 3
38 109 3
181 145 2
174 113 3
312 100 2
195 459 2
136 302 3
270 467 1
394 342 2
67 43 3
336 306 2
416 190 2
453 235 3
290 160 1
12 485 3
73 469 3
416 240 1
433 135 2
129 308 3
6 126 3
232 208 2
250 470 3
388 55 1
293 315 2
131 5 3
377 341 2
75 26 3
497 84 3
486 331 3
412 348 2
116 413 3
104 253 1
424 393 3
249 170 3
497 21 3
455 475 2
124 238 3
58 410 2
394 167 3
82 281 3
277 151 1
163 267 2
357 255 3
300 418 3
167 236 2
366 136 3
12 143 2
119 179 2
45 384 3
452 217 1
322 108 3
223 352 3
434 45 2
117 463 2
462 215 3
5 359 3
233 288 2
261 405 3
312 135 2
219 218 2
243 406 3
305 100 2
387 288 3
273 208 3
20 241 1
468 459 3
229 45 3
361 41 1
303 163 2
422 204 3
321 101 3
9 211 2
281 180 3
239 14 2
146 498 3
125 179 3
312 497 2
37 297 3
307 11 3
457 497 1
94 311 2
415 388 3
213 342 2
212 228 2
121 338 3
211 447 3
122 141 2
327 77 3
61 333 1
296 184 2
217 497 3
484 437 3
139 41 2
198 464 3
248 89 3
336 79 3
95 421 3
227 305 1
127 262 2
116 351 3
285 384 3
245 243 2
170 207 3
266 351 3
430 349 2
163 325 3
198 100 1
80 189 2
199 304 3
230 234 3
250 431 3
491 235 3
300 394 1
4 129 3
338 444 3
19 245 1
21 484 2
449 422 3
128 175 1
350 175 2
371 2 3
147 164 3
348 268 2
205 238 3
39 167 3
427 250 2
25 444 3
40 421 1
350 221 2
478 263 3
283 150 2
222 268 2
420 271 3
96 244 3
345 207 2
357 52 3
210 194 2
241 416 2
23 239 3
319 306 3
17 401 2
139 323 3
26 363 3
250 362 3
215 195 3
124 304 2
258 146 3
322 477 3
16 5 3
489 163 2
47 491 3
321 236 1
310 125 2
289 381 3
74 400 1
283 57 2
356 68 3
322 182 3
376 113 3
104 449 3
476 315 1
56 493 2
166 318 3
176 430 1
184 274 2
27 20 3
158 327 2
218 457 2
184 224 3
266 151 1
465 68 3
52 267 3
181 184 2
198 30 2
219 297 3
331 177 1
54 227 2
208 249 3
353 482 1
173 23 2
387 272 3
239 496 2
92 28 2
410 323 3
182 231 1
135 106 2
273 158 3
250 338 1
163 22 3
67 170 3
270 62 3
379 272 2
119 394 3
158 111 3
169 372 2
491 117 3
464 107 2
433 291 3
87 159 3
217 368 1
291 381 2
437 294 3
422 390 1
275 416 2
86 318 3
280 287 2
155 492 3
7 448 3
27 421 1
332 393 2
387 372 3
366 156 3
26 262 2
90 187 3
329 476 2
218 181 3
288 316 3
16 188 1
450 153 2
232 370 3
74 77 1
223 471 2
9 185 3
388 169 2
383 441 2
185 123 3
94 5 3
108 2 2
324 272 3
167 158 1
411 416 2
30 400 3
226 165 3
479 242 3
139 305 3
413 248 2
157 368 2
416 28 3
394 55 3
186 251 2
342 201 3
208 78 2
496 472 2
363 132 3
204 346 1
274 364 2
191 433 3
475 34 3
383 357 3
310 87 3
326 288 3
450 296 2
234 190 3
380 244 3
60 197 2
126 498 3
214 155 2
239 376 2
217 407 3
307 426 1
408 177 3
450 8 3
235 178 2
194 172 2
17 215 3
316 210 2
446 3 2
192 46 3
295 211 3
188 435 2
1 218 3
258 449 2
133 102 2
32 72 3
307 237 1
318 152 2
250 73 3
194 403 1
60 125 2
340 389 3
178 352 2
87 255 3
355 451 3
114 205 3
192 50 2
22 170 3
392 101 1
101 329 3
169 78 3
234 483 2
38 307 2
51 315 3
22 451 1
216 306 2
462 441 3
39 67 1
408 330 2
87 259 3
211 457 1
67 142 2
397 170 3
15 111 3
446 143 2
195 291 3
291 134 2
113 103 3
308 13 3
242 58 1
492 4 2
30 266 3
118 333 1
244 293 3
126 391 3
53 492 3
200 458 2
485 20 3
383 181 1
219 130 2
403 150 3
217 17 1
345 464 2
185 36 3
353 341 1
367 160 2
163 343 3
472 13 2
51 245 3
277 422 3
266 214 1
73 333 2
93 17 3
15 18 3
167 467 2
330 146 3
434 195 2
51 213 2
145 334 3
253 174 2
387 279 3
151 490 3
52 70 2
59 163 2
23 271 3
324 156 2
482 22 2
32 118 3
372 134 1
380 87 2
119 33 3
227 457 1
195 38 2
31 15 3
359 123 1
321 170 2
91 82 3
83 243 2
397 212 2
494 17 3
5 228 2
452 342 2
123 50 3
397 240 1
87 316 2
436 36 3
136 290 2
459 24 2
231 138 3
379 131 3
180 134 3
241 287 3
434 466 3
1 295 2
340 335 3
487 181 2
494 195 2
251 260 3
434 210 2
265 375 3
218 228 3
32 332 1
54 229 2
449 118 3
49 199 1
87 482 2
129 468 3
19 218 3
75 38 3
414 480 3
231 171 1
163 477 2
398 482 3
106 268 1
271 274 2
446 247 3
309 117 3
158 410 3
136 466 3
425 218 3
383 74 2
183 75 3
383 50 2
64 238 3
284 146 3
173 354 2
209 394 3
472 388 3
303 344 3
414 255 2
184 49 3
166 235 2
260 87 3
374 239 3
330 314 2
398 130 2
189 33 3
347 267 1
311 278 2
96 372 3
226 204 1
290 240 2
77 468 3
178 45 1
112 438 2
390 200 3
444 298 3
138 305 2
259 115 3
336 445 1
315 242 2
212 432 3
372 141 1
191 493 2
31 261 3
349 279 2
327 261 2
89 400 3
276 431 1
283 74 3
410 448 3
102 150 1
256 293 3
17 298 3
323 173 3
298 447 3
151 26 3
277 184 1
468 450 3
165 170 3
248 375 1
69 80 2
74 39 3
246 241 3
431 175 2
136 206 3
212 347 3
351 312 3
404 383 3
394 71 1
308 113 2
12 303 3
91 258 3
404 423 2
459 149 3
63 487 1
444 363 2
425 445 3
256 244 3
332 207 2
179 423 3
423 373 3
435 3 3
134 333 3
157 161 3
274 453 3
207 27 3
234 23 1
93 235 2
478 302 3
14 397 3
334 90 2
248 187 3
276 41 1
469 150 2
397 250 3
444 294 2
230 442 3
445 51 3
404 463 1
126 211 3
219 330 3
349 359 1
40 448 3
275 303 3
100 388 1
416 213 2
119 161 3
216 231 3
278 357 2
7 171 3
39 212 2
492 151 3
178 459 3
328 31 2
23 347 3
362 118 3
427 140 1
133 480 2
382 157 3
181 171 1
136 223 2
248 421 3
79 459 3
186 380 2
271 11 3
248 407 2
468 167 2
371 459 3
144 257 1
137 437 3
38 397 3
175 457 3
194 254 2
48 301 3
122 203 1
384 13 2
120 140 3
64 322 3
151 96 2
64 431 3
118 497 3
236 70 2
205 438 3
89 391 2
278 243 3
21 248 3
427 445 1
212 373 3
68 27 3
49 368 1
137 184 2
386 69 3
8 318 3
144 198 3
58 217 3
323 369 2
304 90 2
171 458 3
299 253 2
190 394 2
336 158 3
124 82 1
301 69 2
278 289 3
286 412 2
268 69 2
70 76 3
406 402 1
346 72 2
341 37 3
31 48 2
184 472 3
154 337 3
164 363 1
74 319 2
261 375 3
305 348 2
99 367 2
314 341 3
267 169 3
162 176 3
230 367 3
32 244 2
91 129 2
448 117 3
391 455 1
407 35 3
109 427 3
480 99 3
21 239 2
178 87 3
407 78 1
243 257 3
194 19 3
56 395 1
433 473 3
241 379 3
119 38 2
411 118 2
113 410 3
178 404 1
260 194 3
121 407 3
72 137 1
40 166 3
388 81 3
493 31 1
446 34 3
100 140 3
9 57 3
48 435 2
40 413 3
86 412 3
223 270 3
437 137 3
6 184 1
469 83 2
237 261 3
44 445 1
63 119 3
155 244 3
259 500 1
101 276 2
342 106 3
164 158 2
113 286 2
322 325 3
448 245 1
285 145 2
124 465 3
489 225 3
161 407 2
222 110 3
249 40 3
186 223 2
231 297 3
494 272 2
90 290 2
214 97 3
380 442 1
294 87 2
100 393 3
196 70 1
361 105 2
408 449 3
307 178 2
2 457 2
309 279 3
484 173 3
416 63 3
186 470 3
198 46 3
217 472 2
22 124 3
2 16 2
156 265 2
426 415 3
41 150 1
454 493 2
190 464 3
133 417 3
103 228 3
465 25 3
472 205 3
337 103 2
19 167 3
159 155 1
72 415 3
123 446 3
440 316 1
114 462 2
240 268 3
251 276 3
21 385 2
407 80 3
409 139 1
450 250 2
94 281 3
161 270 1
371 21 3
487 207 3
307 103 2
483 348 2
194 491 3
246 447 1
63 311 2
40 273 3
367 28 2
299 73 3
406 225 3
73 167 1
44 301 3
464 390 3
43 93 1
152 151 3
57 26 3
94 343 3
183 232 2
375 87 3
172 94 1
388 290 3
145 494 3
78 388 1
431 270 2
312 417 3
34 274 2
96 27 2
274 39 3
37 31 2
188 213 2
12 255 3
51 405 1
20 378 2
149 16 3
452 208 1
476 180 2
418 232 3
241 88 3
377 143 2
265 17 3
380 314 3
417 18 3
460 4 3
380 439 2
321 71 2
77 195 3
445 17 2
42 88 2
54 377 3
164 449 1
331 324 2
47 361 3
114 162 3
94 192 2
356 464 3
21 62 1
62 311 2
142 284 3
20 38 1
340 23 3
184 487 3
446 350 1
187 279 2
370 30 3
19 154 1
16 136 2
386 9 3
169 194 1
35 110 2
373 460 3
155 455 2
353 307 2
473 460 3
226 76 2
94 245 2
391 301 3
309 20 2
143 123 3
494 365 3
148 411 3
395 408 2
459 272 3
397 188 1
164 299 3
447 24 3
22 206 1
164 254 2
99 471 3
314 459 3
244 167 2
176 300 3
25 306 2
468 232 2
278 200 3
272 277 1
417 247 2
383 410 3
365 24 2
480 50 3
82 202 3
314 232 1
195 493 2
136 495 3
374 132 1
140 302 3
90 336 3
155 340 1
270 386 2
194 112 3
271 165 3
355 49 2
429 461 3
75 469 2
437 243 2
24 323 3
436 331 1
250 33 2
448 40 3
460 459 1
296 175 2
81 195 3
20 86 1
313 489 3
57 472 3
2 142 1
5 38 2
220 360 3
64 108 3
267 24 2
128 14 3
160 111 3
84 199 2
49 77 3
371 228 1
254 140 2
56 22 3
165 232 1
61 115 3
345 408 3
28 355 1
457 204 2
473 7 3
462 467 1
152 207 2
326 237 3
206 203 2
70 392 2
268 42 3
111 306 1
464 68 3
403 499 3
328 391 2
152 157 3
275 132 3
293 99 2
313 456 2
57 356 3
364 66 1
497 168 2
218 345 3
462 500 1
246 2 2
486 79 3
33 362 1
304 394 3
138 376 3
126 344 3
347 141 3
83 247 3
316 485 3
176 248 2
377 113 3
35 83 1
340 338 2
199 36 3
274 58 3
111 39 2
309 482 3
91 415 3
361 108 3
7 137 3
407 259 2
32 450 2
8 61 3
206 49 3
353 259 2
228 183 3
268 107 1
399 43 2
182 43 3
127 153 2
121 320 2
16 458 3
96 357 2
95 177 2
167 149 3
110 382 3
462 476 2
344 429 3
407 168 3
58 19 3
125 319 3
12 155 2
243 478 2
115 163 3
82 296 2
435 387 2
313 283 3
267 39 2
177 411 2
305 203 3
168 319 1
239 274 2
334 380 3
278 177 2
4 133 2
265 261 3
42 233 2
179 440 2
11 140 3
236 273 1
440 470 2
426 335 3
292 350 3
69 393 3
110 293 3
451 398 3
251 449 2
459 231 3
419 430 3
286 20 2
36 253 3
294 374 2
168 348 2
302 38 3
271 287 1
160 264 2
473 405 3
77 107 1
434 137 3
179 463 3
217 317 1
162 340 3
343 331 3
3 482 1
224 479 2
24 57 3
24 282 1
182 116 2
430 262 3
17 279 1
322 56 2
274 141 3
465 58 2
99 398 3
13 257 3
125 419 2
16 269 3
20 384 3
489 271 1
358 375 2
416 92 3
204 480 3
267 367 2
188 314 3
284 500 1
260 428 2
323 124 3
210 192 2
271 284 3
216 79 3
88 371 3
279 344 2
194 456 3
165 499 2
2 98 3
145 351 3
415 302 2
205 394 2
241 55 3
21 11 3
5 424 2
362 69 3
21 173 1
246 360 2
151 45 3
348 128 1
254 43 2
486 196 3
267 219 1
442 236 2
385 392 3
440 183 3
397 120 2
392 111 3
103 135 1
348 352 3
102 100 3
202 207 2
27 101 2
360 235 3
206 305 1
23 198 2
261 273 3
257 380 3
107 243 3
255 334 3
52 311 3
157 17 3
481 355 3
315 321 1
280 490 2
179 431 3
477 241 1
227 339 3
423 492 3
96 371 3
84 466 3
310 142 3
460 78 1
352 358 3
348 101 3
257 444 3
357 300 2
183 413 3
359 49 2
106 397 2
186 332 3
488 155 1
377 277 3
198 480 3
44 391 1
474 404 2
291 294 3
268 172 3
354 76 3
41 326 3
79 319 3
302 316 3
314 261 3
237 113 2
48 230 2
106 305 3
60 83 2
186 427 2
26 256 3
189 134 3
137 97 2
48 442 3
97 349 1
217 174 2
2 85 3
325 280 1
290 161 2
140 304 3
72 163 2
84 406 3
449 30 3
359 246 2
177 39 3
182 212 3
415 258 3
172 308 2
88 203 3
166 114 2
341 295 2
262 276 3
368 162 2
19 358 2
99 39 3
310 15 1
200 102 3
184 141 3
207 156 1
292 138 2
164 416 3
138 323 1
57 423 2
344 379 3
434 431 1
359 179 2
179 263 3
341 51 3
415 160 2
417 98 3
405 60 1
184 311 2
1 294 3
236 52 3
77 114 2
235 218 3
89 245 3
400 397 2
355 198 3
206 8 2
247 335 2
468 151 3
68 26 2
390 492 2
392 426 3
163 95 3
463 199 2
245 166 3
16 183 1
304 244 2
406 381 3
19 405 2
396 30 2
18 371 3
34 64 1
415 226 2
466 312 3
496 434 1
314 275 2
178 439 3
12 499 1
455 25 3
473 277 3
192 173 2
224 91 2
178 135 3
154 293 1
357 19 2
4 398 3
293 411 1
392 175 2
395 467 3
320 225 3
212 37 3
7 329 3
104 102 1
472 136 2
34 251 3
54 129 1
32 370 2
491 287 3
246 57 1
355 216 3
391 441 3
324 226 2
416 276 2
3 264 3
190 292 1
452 276 2
447 38 3
100 153 2
353 157 3
349 470 3
272 299 2
133 390 2
284 455 3
411 307 2
381 228 3
78 158 3
119 21 3
148 84 2
113 305 3
54 118 1
344 103 2
216 415 3
276 25 1
224 354 3
11 432 3
281 110 1
85 252 2
152 23 3
65 254 3
390 276 2
54 303 3
161 209 1
359 481 2
51 314 3
57 137 2
464 56 2
176 280 3
372 234 1
96 303 2
73 413 3
437 154 2
107 465 2
101 437 3
401 142 2
396 444 2
427 354 3
145 287 1
48 274 2
119 113 3
297 56 3
52 318 2
119 487 3
202 25 1
481 6 2
277 156 3
292 288 3
336 415 2
304 328 3
471 113 3
366 87 2
295 229 3
270 347 3
126 420 2
228 258 3
220 206 1
119 406 2
340 6 3
66 497 1
240 255 2
78 266 3
160 29 1
469 230 2
101 466 3
253 376 2
493 72 2
44 136 3
43 418 2
214 416 2
316 53 3
263 428 3
141 184 3
230 129 3
232 443 1
44 7 2
443 203 3
227 324 2
195 405 2
182 168 3
46 402 1
225 148 2
436 8 3
300 30 1
234 120 2
242 190 3
310 104 2
492 483 3
353 75 3
480 33 2
135 153 2
451 427 3
391 200 1
87 323 3
438 458 3
261 107 2
117 124 2
41 170 3
256 58 2
36 249 2
386 431 3
18 407 2
37 379 3
496 415 3
118 234 2
38 51 2
351 156 3
148 349 1
68 432 3
293 77 3
348 462 3
299 67 3
82 494 3
201 373 1
278 326 2
318 486 3
114 397 1
396 11 2
177 158 3
432 300 2
373 197 2
277 168 3
120 383 3
18 395 2
65 199 3
29 15 2
181 93 2
129 209 3
335 144 3
347 48 3
78 57 3
238 268 1
260 147 3
439 72 3
467 444 3
281 63 3
461 385 3
256 27 1
31 436 2
240 202 3
182 128 2
434 2 2
473 273 3
205 36 3
73 336 2
155 479 3
407 390 2
174 89 2
362 34 3
118 394 3
41 151 3
377 231 3
162 191 3
470 346 2
109 256 3
263 2 2
204 5 2
346 64 3
180 116 3
306 241 3
264 17 3
319 225 2
20 244 2
119 12 3
359 299 3
233 424 2
26 359 3
452 298 3
357 371 2
106 300 3
459 478 2
163 63 2
44 43 3
143 461 2
380 371 2
299 75 3
400 494 1
389 468 2
276 220 3
44 480 1
389 346 2
432 401 3
123 300 3
83 360 3
343 127 3
440 35 2
444 207 2
189 339 3
212 392 1
159 450 2
13 149 3
418 315 1
454 312 2
492 177 3
303 210 3
436 90 2
204 214 3
403 112 1
200 324 3
306 142 3
449 117 2
45 467 2
257 385 3
451 430 1
249 11 2
396 36 3
457 71 2
97 14 2
335 464 3
100 251 3
44 472 2
457 61 3
146 75 2
253 392 2
2 475 3
75 198 2
383 313 2
50 107 3
399 116 1
216 340 2
78 448 3
491 14 2
86 128 2
79 226 3
95 31 1
300 177 2
297 156 3
222 297 1
330 86 3
117 113 3
198 263 2
3 285 3
119 429 3
201 96 3
371 136 2
15 166 3
398 28 1
205 268 2
398 197 3
333 176 3
244 67 2
483 256 3
280 210 3
303 72 2
278 279 3
429 206 1
271 490 3
378 187 3
446 249 1
237 182 2
387 455 3
421 356 1
237 184 3
298 254 3
388 497 3
126 216 3
265 70 3
87 77 3
51 2 3
65 22 3
174 408 1
460 389 2
97 31 3
129 243 2
55 314 3
92 397 3
218 121 1
93 197 3
494 22 3
483 222 2
9 15 2
439 393 3
32 409 3
176 198 3
135 23 3
95 450 2
228 457 2
51 272 3
380 375 1
216 418 2
83 65 3
231 353 1
31 52 3
458 292 3
469 326 1
310 45 3
419 468 3
360 211 2
209 41 2
219 471 3
178 95 2
395 378 3
355 61 3
298 274 3
182 466 2
197 62 3
92 385 1
328 9 2
364 426 3
64 376 3
318 447 3
58 338 3
269 180 1
178 410 2
117 334 3
140 89 3
29 322 2
31 308 3
316 163 1
392 219 2
251 69 3
172 220 1
425 252 2
236 200 3
75 251 1
74 476 2
266 62 3
321 455 2
491 353 2
252 489 3
461 87 3
371 378 2
22 153 3
79 179 3
1 262 2
39 76 3
39 185 3
322 126 2
324 452 3
94 255 2
92 211 2
168 147 3
9 400 3
168 195 3
302 360 3
143 9 1
240 479 2
67 179 3
351 107 3
215 418 3
439 255 3
282 332 3
145 92 2
146 133 3
330 457 1
15 293 2
123 491 3
188 423 1
27 290 3
197 288 3
392 211 1
287 308 2
424 436 3
251 133 3
152 365 2
177 62 3
412 49 2
268 416 2
105 253 3
327 463 1
247 226 2
368 99 3
299 129 1
101 22 2
43 201 3
290 471 2
149 346 2
124 488 3
488 437 3
86 478 2
175 52 3
379 484 2
242 28 2
495 52 3
393 472 2
253 416 2
415 483 3
204 149 2
460 483 2
394 200 3
102 483 1
89 328 3
369 57 3
331 270 2
224 90 2
27 176 3
374 461 1
367 288 3
318 53 3
101 375 1
384 456 2
128 426 3
204 125 1
144 417 2
497 403 3
270 470 1
357 470 3
312 395 3
462 484 2
356 183 2
401 262 3
172 33 2
490 49 2
11 283 3
280 461 1
35 118 2
124 384 3
389 72 2
381 233 3
479 28 3
363 48 2
408 310 2
159 221 3
419 12 2
264 218 2
365 436 3
392 321 2
110 350 2
131 132 3
84 149 3
137 413 2
343 32 3
154 214 2
94 364 2
369 130 3
164 396 1
325 47 2
2 327 3
101 422 2
367 401 2
475 49 3
423 183 2
21 286 2
415 353 3
86 270 1
445 82 2
452 485 3
381 332 1
52 415 3
325 380 3
160 7 3
449 73 3
62 125 3
394 218 1
441 335 2
97 323 3
218 172 1
304 259 2
321 438 3
250 389 2
232 39 2
132 245 3
340 270 2
37 487 2
448 121 3
16 279 2
251 421 2
259 178 3
28 490 2
422 294 2
437 253 3
149 408 3
210 77 2
52 109 3
464 58 3
192 137 2
95 38 3
25 492 3
176 60 2
300 15 3
274 414 2
63 411 2
252 488 3
190 474 2
23 144 2
278 480 3
129 97 2
314 27 3
194 371 3
271 334 3
18 90 2
72 228 3
452 224 2
214 317 3
497 320 3
141 439 3
5 212 2
334 474 3
436 30 2
414 338 2
170 390 3
238 77 2
302 310 2
419 346 3
473 54 2
486 366 3
270 456 3
464 468 2
243 309 2
350 7 3
18 482 1
242 37 3
348 245 3
476 100 1
351 398 3
440 500 3
480 92 3
444 118 2
153 433 3
450 386 2
223 309 2
30 70 3
176 354 2
33 457 3
275 212 3
315 304 3
93 298 3
259 292 3
281 328 3
342 322 2
136 4 3
326 291 1
150 361 3
229 253 3
54 446 2
136 391 2
97 285 3
267 262 3
160 70 2
287 261 3
78 223 1
461 120 3
443 336 3
134 320 1
476 227 3
474 448 3
452 155 1
131 343 2
286 197 3
61 471 1
207 352 3
118 420 3
428 200 2
226 219 2
375 249 3
104 121 1
13 153 2
413 458 3
333 32 1
110 312 3
102 36 3
42 67 2
243 151 2
244 298 3
217 90 1
198 219 2
242 91 3
420 107 1
167 453 2
278 179 3
229 143 3
315 111 2
253 406 3
381 180 2
104 78 3
369 420 3
234 364 1
270 106 2
165 131 3
170 17 3
49 161 2
39 324 3
54 444 2
256 446 2
151 226 3
120 39 2
424 421 2
48 157 3
355 98 1
457 49 2
124 191 3
402 2 3
469 470 2
219 32 3
305 455 2
270 153 2
422 479 3
198 133 2
22 30 2
230 276 3
376 147 2
233 14 2
99 49 3
118 486 1
229 311 3
351 206 3
362 361 3
288 466 2
414 473 3
389 294 1
432 83 3
114 350 3
473 386 1
133 135 2
181 238 3
24 384 2
293 208 3
416 318 3
334 477 3
342 114 3
234 351 3
209 109 1
281 289 2
131 487 3
44 435 3
76 440 2
149 184 3
421 268 3
263 104 2
460 408 3
490 251 2
16 42 3
163 248 3
369 299 2
366 435 2
432 29 3
354 28 1
386 399 3
476 201 3
333 491 1
179 36 2
104 406 3
395 371 1
267 449 3
192 354 3
143 17 1
15 467 3
278 453 3
180 498 3
174 417 2
297 49 3
434 49 2
206 360 3
143 357 3
394 417 1
172 89 3
360 178 3
62 453 3
482 242 3
201 303 3
461 234 3
367 439 2
170 50 3
314 420 2
70 232 2
304 377 3
113 27 3
263 467 2
356 232 3
490 454 1
58 42 2
341 156 3
259 378 2
33 27 2
443 265 3
418 307 2
51 172 2
134 304 3
45 50 1
246 343 3
155 463 3
107 345 1
344 215 3
189 350 3
426 284 1
56 8 2
109 363 3
156 27 1
404 343 2
229 350 3
291 6 3
454 15 3
206 212 3
304 353 2
265 302 2
392 95 3
333 348 2
110 450 2
444 285 3
382 145 3
412 96 2
142 86 3
394 316 2
57 293 3
462 275 3
198 126 2
349 178 3
314 322 3
244 475 2
139 174 2
228 130 3
494 373 3
93 143 2
382 138 3
264 395 3
240 406 2
341 139 3
184 107 1
393 318 2
269 273 3
315 340 3
248 255 2
444 289 3
249 246 1
387 457 2
253 367 3
307 24 3
20 500 2
53 207 3
454 500 1
454 40 2
266 249 3
186 410 3
54 10 2
158 411 3
184 492 1
436 142 3
457 208 3
298 258 1
105 315 2
6 490 3
222 171 1
197 115 2
255 134 3
236 477 3
447 128 2
198 452 3
432 367 2
305 409 2
292 391 3
146 32 2
499 148 2
438 456 3
285 483 1
117 275 3
284 64 3
388 225 2
231 415 2
255 181 3
315 40 3
336 330 3
216 461 3
183 244 2
89 112 2
269 361 3
283 451 1
8 397 3
281 293 3
287 95 2
278 206 2
382 342 3
162 317 2
491 16 3
471 270 3
416 434 2
145 205 2
2 125 3
288 47 2
154 375 2
20 460 3
317 222 1
209 446 2
252 321 3
7 286 2
348 172 3
5 306 3
206 390 1
82 64 3
76 337 3
342 30 1
464 141 3
243 349 3
123 229 1
485 311 2
85 345 3
461 226 1
37 383 2
186 135 3
266 246 3
87 64 2
355 427 3
25 275 1
304 384 2
177 21 3
227 201 2
120 362 2
409 131 3
24 473 2
2 345 2
120 37 3
122 361 2
366 58 3
145 387 3
365 393 2
479 293 3
4 452 3
309 297 3
253 130 2
120 306 3
351 178 1
461 207 2
111 82 3
143 466 1
11 60 3
155 58 3
200 471 3
212 21 2
427 148 3
440 293 2
375 176 2
273 388 3
289 24 2
123 23 2
144 203 3
171 76 1
265 102 2
