100 9505
18 40 2
54 32 3
69 30 3
15 87 3
41 40 3
78 19 1
67 68 3
83 18 3
62 85 3
47 74 2
31 89 3
5 91 1
13 35 3
33 59 3
17 100 1
28 35 2
73 36 3
40 4 2
23 38 2
28 3 3
77 87 3
22 89 2
64 4 3
18 24 3
36 82 3
99 74 3
36 44 3
25 65 3
30 10 3
51 96 3
5 32 2
51 43 3
98 97 2
44 60 2
22 65 3
95 36 3
68 41 2
13 17 3
53 4 3
8 53 2
1 96 3
19 25 3
73 19 2
20 88 3
31 50 2
62 93 2
59 38 3
99 40 3
91 26 2
41 9 3
20 28 1
89 78 2
40 82 3
36 11 3
89 24 2
19 27 3
51 11 3
63 13 3
30 68 3
62 79 3
92 38 2
66 94 3
75 27 1
4 29 2
19 43 3
73 57 1
74 56 2
4 61 3
27 38 2
13 56 2
58 80 3
91 99 1
41 69 2
2 6 3
97 79 3
74 35 2
87 61 3
18 46 1
81 38 2
27 35 3
76 38 2
25 50 3
37 53 3
84 78 3
80 3 3
11 54 3
9 27 2
53 72 3
92 5 3
32 68 3
26 80 3
69 26 3
6 8 1
26 53 2
10 61 3
12 55 1
69 29 3
72 75 3
36 39 2
63 74 2
17 54 3
19 73 2
59 54 2
81 72 3
58 90 3
53 3 2
84 37 3
64 44 3
89 67 3
39 92 3
73 56 2
55 42 3
68 6 3
83 60 2
56 95 2
98 71 3
7 53 3
53 37 3
12 53 3
38 40 3
14 80 2
85 25 3
71 78 3
95 64 2
44 96 3
78 37 3
50 64 2
68 37 3
12 13 2
24 40 2
49 98 3
89 25 1
21 59 3
45 6 3
69 44 2
75 91 3
7 46 3
18 66 1
60 99 3
86 91 3
74 6 3
74 5 2
45 56 3
59 89 3
24 29 2
71 95 3
98 25 3
77 50 3
85 100 3
13 66 2
57 2 3
3 87 3
78 100 1
37 89 2
34 55 3
16 49 2
96 66 2
11 39 3
93 4 3
21 15 3
97 35 3
7 74 1
9 35 2
80 17 3
78 29 2
8 13 3
6 74 3
25 16 3
76 33 2
25 34 3
25 4 1
82 57 2
51 91 3
40 42 2
72 3 2
86 71 3
70 4 3
11 44 3
